time_s,wall_time_s,cycle_period_s,compute_time_s,dt_s,state,fault_bits,fault_reason,message_age_s,input_timestamp_s,master_sequence,master_raw.position[0],master_raw.position[1],master_raw.position[2],master_raw.orientation_xyzw[0],master_raw.orientation_xyzw[1],master_raw.orientation_xyzw[2],master_raw.orientation_xyzw[3],master_filtered.position[0],master_filtered.position[1],master_filtered.position[2],master_filtered.orientation_xyzw[0],master_filtered.orientation_xyzw[1],master_filtered.orientation_xyzw[2],master_filtered.orientation_xyzw[3],mapped_flange.position[0],mapped_flange.position[1],mapped_flange.position[2],mapped_flange.orientation_xyzw[0],mapped_flange.orientation_xyzw[1],mapped_flange.orientation_xyzw[2],mapped_flange.orientation_xyzw[3],limited_flange.position[0],limited_flange.position[1],limited_flange.position[2],limited_flange.orientation_xyzw[0],limited_flange.orientation_xyzw[1],limited_flange.orientation_xyzw[2],limited_flange.orientation_xyzw[3],target_flange.position[0],target_flange.position[1],target_flange.position[2],target_flange.orientation_xyzw[0],target_flange.orientation_xyzw[1],target_flange.orientation_xyzw[2],target_flange.orientation_xyzw[3],actual_flange.position[0],actual_flange.position[1],actual_flange.position[2],actual_flange.orientation_xyzw[0],actual_flange.orientation_xyzw[1],actual_flange.orientation_xyzw[2],actual_flange.orientation_xyzw[3],true_flange.position[0],true_flange.position[1],true_flange.position[2],true_flange.orientation_xyzw[0],true_flange.orientation_xyzw[1],true_flange.orientation_xyzw[2],true_flange.orientation_xyzw[3],target_joints_rad[0],target_joints_rad[1],target_joints_rad[2],target_joints_rad[3],target_joints_rad[4],target_joints_rad[5],actual_joints_rad[0],actual_joints_rad[1],actual_joints_rad[2],actual_joints_rad[3],actual_joints_rad[4],actual_joints_rad[5],true_joints_rad[0],true_joints_rad[1],true_joints_rad[2],true_joints_rad[3],true_joints_rad[4],true_joints_rad[5],actual_joint_velocity_rad_s[0],actual_joint_velocity_rad_s[1],actual_joint_velocity_rad_s[2],actual_joint_velocity_rad_s[3],actual_joint_velocity_rad_s[4],actual_joint_velocity_rad_s[5],actual_joint_acceleration_rad_s2[0],actual_joint_acceleration_rad_s2[1],actual_joint_acceleration_rad_s2[2],actual_joint_acceleration_rad_s2[3],actual_joint_acceleration_rad_s2[4],actual_joint_acceleration_rad_s2[5],grasp,deadman,clutch,validity_flags,ik_attempted,ik_success,ik_time_s,ik_evaluations,ik_position_error_m,ik_orientation_error_rad,ik_message,command_accepted,feedback_available,feedback_age_s,joint_tracking_error_rad,position_error_m,orientation_error_rad,mapped_position_error_m,mapped_orientation_error_rad
1.7000000000000013,1786131423.8839087,0.002980799996294081,0.003038900002138689,0.01,HOLD,0,rearm required,0.0,1.7000000000000013,170,0.017500000000000033,0.0,0.0,0.0,0.0,0.0,1.0,0.015016620662578351,0.0,0.0,0.0,0.0,0.0,1.0,-0.011495013801226504,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.011611495877807562,-0.29048459310528574,0.3180985821647103,-0.0071200534730430235,-6.400986912387931e-05,0.007208367725393353,0.9999486687705591,-0.011607043183357379,-0.2904801775879175,0.3181185926140061,-0.007223707138307318,-6.517001574760679e-05,0.007269433736025984,0.9999474831915958,-0.011589551455278062,-0.2904799432245064,0.3181253404632376,-0.007253275678349017,-6.563745870007943e-05,0.007258316755580539,0.999947349874749,-0.011589551455278062,-0.2904799432245064,0.3181253404632376,-0.007253275678349017,-6.563745870007943e-05,0.007258316755580539,0.999947349874749,0.02347399722876071,-0.0031678896860067845,0.01195063055158846,0.3671645038145091,0.02488973171692869,0.3671645038145091,0.023606112054627586,-0.003170576977940363,0.011962073581249066,0.3719502889200038,0.025008797125661703,0.3719502889200038,0.023606112054627586,-0.003170576977940363,0.011962073581249066,0.3719502889200038,0.025008797125661703,0.3719502889200038,0.013211482586687457,-0.00026872919335785387,0.0011443029660606432,0.4785785105494679,0.011906540873301258,0.4785785105494679,-0.12010438715170417,0.002442992666889581,-0.01040275423691494,-3.0,-0.10824128066637508,-3.0,0.0,True,False,1,False,,0.0,0,,,,True,True,0.010000000000000009,0.005085785105494678,1.874963857412159e-05,6.318614059429245e-05,3.4916838509381675e-05,0.00028458707048200526
1.7100000000000013,1786131423.8870165,0.003273299997090362,0.002873099991120398,0.01,HOLD,0,rearm required,0.0,1.7100000000000013,171,0.017750000000000033,0.0,0.0,0.0,0.0,0.0,1.0,0.015266343540640614,0.0,0.0,0.0,0.0,0.0,1.0,-0.011420096937807824,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.011590383563302685,-0.2904834589985336,0.3181080242932312,-0.007153224997654704,-6.453414802369291e-05,0.0071985054382368375,0.9999485030374976,-0.011589551455278062,-0.2904799432245064,0.3181253404632376,-0.007253275678349017,-6.563745870007943e-05,0.007258316755580539,0.999947349874749,-0.011573745147419347,-0.29047973226810336,0.31813151200269035,-0.007279507934138261,-6.605171047727033e-05,0.007246597207409667,0.9999472442235751,-0.011573745147419347,-0.29047973226810336,0.31813151200269035,-0.007279507934138261,-6.605171047727033e-05,0.007246597207409667,0.9999472442235751,0.023606112054627586,-0.003170576977940363,0.011962073581249066,0.3719502889200038,0.025008797125661703,0.3719502889200038,0.02372721731167222,-0.0031730403288794764,0.011972563025104622,0.3764360740254985,0.025117940417000297,0.3764360740254985,0.02372721731167222,-0.0031730403288794764,0.011972563025104622,0.3764360740254985,0.025117940417000297,0.3764360740254985,0.012110525704463502,-0.000246335093911366,0.0010489443855555894,0.44857851054946785,0.010914329133859486,0.44857851054946785,-0.11009568822239549,0.0022394099446487823,-0.00953585805050536,-3.0,-0.09922117394417715,-3.0,0.0,True,False,1,False,,0.0,0,,,,True,True,0.010000000000000009,0.004785785105494711,1.6969730992134048e-05,5.746866345701829e-05,2.902409169024883e-05,0.0002702893704545026
1.7200000000000013,1786131423.8901455,0.003068100006203167,0.0029344999929890037,0.01,HOLD,0,rearm required,0.0,1.7200000000000013,172,0.018000000000000033,0.0,0.0,0.0,0.0,0.0,1.0,0.015516091764392684,0.0,0.0,0.0,0.0,0.0,1.0,-0.011345172470682202,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.011571915440689853,-0.29048261748814763,0.3181162950609015,-0.007182594699660563,-6.499784150844381e-05,0.007187586653118473,0.9999483710206067,-0.011573745147419347,-0.29047973226810336,0.31813151200269035,-0.007279507934138261,-6.605171047727033e-05,0.007246597207409667,0.9999472442235751,-0.011559433458280956,-0.29047954182840025,0.31813715103013723,-0.007302844050265967,-6.642005113742027e-05,0.007234671831815797,0.9999471603943082,-0.011559433458280956,-0.29047954182840025,0.31813715103013723,-0.007302844050265967,-6.642005113742027e-05,0.007234671831815797,0.9999471603943082,0.02372721731167222,-0.0031730403288794764,0.011972563025104622,0.3764360740254985,0.025117940417000297,0.3764360740254985,0.023838230463963137,-0.003175298400573664,0.011982178348638881,0.38062185913099317,0.025217988434060677,0.38062185913099317,0.023838230463963137,-0.003175298400573664,0.011982178348638881,0.38062185913099317,0.025217988434060677,0.38062185913099317,0.011101315229091543,-0.00022580716941875215,0.0009615323534259569,0.4185785105494678,0.01000480170603786,0.4185785105494678,-0.10092104753719586,0.0020527924492613836,-0.008741203212963245,-3.0,-0.0909527427821624,-3.0,0.0,True,False,1,False,,0.0,0,,,,True,True,0.010000000000000009,0.0044857851054946885,1.538373634138164e-05,5.241876004668245e-05,2.4499612660194834e-05,0.0002583053130961884
1.7300000000000013,1786131423.893161,0.003138599990052171,0.0028110999992350116,0.01,HOLD,0,rearm required,0.0,1.7300000000000013,173,0.018250000000000034,0.0,0.0,0.0,0.0,0.0,1.0,0.01576586301660768,0.0,0.0,0.0,0.0,0.0,1.0,-0.011270241095017704,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.011555509274021979,-0.2904819714791956,0.318123610176628,-0.007208642401697584,-6.540870140661075e-05,0.007176052058735823,0.9999482663984556,-0.011559433458280956,-0.29047954182840025,0.31813715103013723,-0.007302844050265967,-6.642005113742027e-05,0.007234671831815797,0.9999471603943082,-0.011546442128945851,-0.2904793692014487,0.3181422976940795,-0.0073236870706371755,-6.674926092729292e-05,0.007222898161199379,0.9999470930476175,-0.011546442128945851,-0.2904793692014487,0.3181422976940795,-0.0073236870706371755,-6.674926092729292e-05,0.007222898161199379,0.9999470930476175,0.023838230463963137,-0.003175298400573664,0.011982178348638881,0.38062185913099317,0.025217988434060677,0.38062185913099317,0.02393999252022981,-0.0031773682996266693,0.011990992395211952,0.38450764423648787,0.025309699116366022,0.38450764423648787,0.02393999252022981,-0.0031773682996266693,0.011990992395211952,0.38450764423648787,0.025309699116366022,0.38450764423648787,0.010176205626667247,-0.00020698990530052279,0.000881404657307127,0.3885785105494678,0.009171068230534705,0.3885785105494678,-0.09251096024242952,0.0018817264118229347,-0.008012769611882974,-3.0,-0.08337334755031552,-3.0,0.0,True,False,1,False,,0.0,0,,,,True,True,0.010000000000000009,0.004185785105494666,1.3974712436825817e-05,4.788167635613406e-05,2.0933424894250312e-05,0.0002484593088560926
1.7400000000000013,1786131423.896131,0.0030039000121178105,0.002777100002276711,0.01,HOLD,0,rearm required,0.0,1.7400000000000013,174,0.018500000000000034,0.0,0.0,0.0,0.0,0.0,1.0,0.016015655191857395,0.0,0.0,0.0,0.0,0.0,1.0,-0.01119530344244279,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.011540803201242672,-0.2904814583289213,0.31813013386914146,-0.007231807762861343,-6.577396944519848e-05,0.007164298669800337,0.9999481833849372,-0.011546442128945851,-0.2904793692014487,0.3181422976940795,-0.0073236870706371755,-6.674926092729292e-05,0.007222898161199379,0.9999470930476175,-0.011534612002476442,-0.2904792118652468,0.3181469887623474,-0.00734240581288243,-6.704563739914886e-05,0.007211598512783498,0.9999470373118028,-0.011534612002476442,-0.2904792118652468,0.3181469887623474,-0.00734240581288243,-6.704563739914886e-05,0.007211598512783498,0.9999470373118028,0.02393999252022981,-0.0031773682996266693,0.011990992395211952,0.38450764423648787,0.025309699116366022,0.38450764423648787,0.024033274405140928,-0.003179265707091924,0.011999071937903935,0.38809342934198254,0.025393767241812592,0.38809342934198254,0.024033274405140928,-0.003179265707091924,0.011999071937903935,0.38809342934198254,0.025393767241812592,0.38809342934198254,0.009328188491111642,-0.0001897407465254792,0.0008079542691981997,0.35857851054946777,0.008406812544656812,0.35857851054946777,-0.08480171355556039,0.0017249158775043565,-0.007345038810892725,-3.0,-0.0764255685877892,-3.0,0.0,True,False,1,False,,0.0,0,,,,True,True,0.010000000000000009,0.003885785105494699,1.2727245124424287e-05,4.373393698628178e-05,1.8095993097600244e-05,0.00024060036953559797
1.7500000000000013,1786131423.8992825,0.0029643999878317118,0.0029642000008607283,0.01,HOLD,0,rearm required,0.0,1.7500000000000013,175,0.018750000000000034,0.0,0.0,0.0,0.0,0.0,1.0,0.016265466377156736,0.0,0.0,0.0,0.0,0.0,1.0,-0.011120360086852986,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.011527538289128626,-0.29048103875453407,0.3181359844197579,-0.00725249339788196,-6.610039035250239e-05,0.007152684258956837,0.9999481166931332,-0.011534612002476442,-0.2904792118652468,0.3181469887623474,-0.00734240581288243,-6.704563739914886e-05,0.007211598512783498,0.9999470373118028,-0.01152379973675324,-0.29047906752639147,0.31815125831360896,-0.007359331754916586,-6.731488426185979e-05,0.007201049646150232,0.9999469888893217,-0.01152379973675324,-0.29047906752639147,0.31815125831360896,-0.007359331754916586,-6.731488426185979e-05,0.007201049646150232,0.9999469888893217,0.024033274405140928,-0.003179265707091924,0.011999071937903935,0.38809342934198254,0.025393767241812592,0.38809342934198254,0.024118782799642784,-0.003181004997268408,0.012006478185371585,0.3913803990220193,0.025470829690138613,0.3913803990220193,0.024118782799642784,-0.003181004997268408,0.012006478185371585,0.3913803990220193,0.025470829690138613,0.3913803990220193,0.008550839450185671,-0.00017392901764835592,0.0007406247467650163,0.32869696800367876,0.007706244832602078,0.32869696800367876,-0.07773490409259702,0.0015811728877123267,-0.006732952243318331,-2.988154254578898,-0.07005677120547343,-2.988154254578898,0.0,True,False,1,False,,0.0,0,,,,True,True,0.010000000000000009,0.0035857851054946766,1.162561790827465e-05,3.9891900912991135e-05,1.584784993707245e-05,0.00023457529422245927
1.7600000000000013,1786131423.9026601,0.0032740000024205074,0.0030681999924127012,0.01,HOLD,0,rearm required,0.0,1.7600000000000013,176,0.019000000000000034,0.0,0.0,0.0,0.0,0.0,1.0,0.0165152948343768,0.0,0.0,0.0,0.0,0.0,1.0,-0.011045411549686968,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.011515510140010453,-0.29048068738259103,0.3181412492764038,-0.007271067744232899,-6.639422880020704e-05,0.0071415313545674305,0.9999480614989845,-0.01152379973675324,-0.29047906752639147,0.31815125831360896,-0.007359331754916586,-6.731488426185979e-05,0.007201049646150232,0.9999469888893217,-0.011513906885767644,-0.2904789349034055,0.31815514442667797,-0.00737467467632271,-6.756016324192917e-05,0.007191278048530247,0.9999469461571806,-0.011513906885767644,-0.2904789349034055,0.31815514442667797,-0.00737467467632271,-6.756016324192917e-05,0.007191278048530247,0.9999469461571806,0.024118782799642784,-0.003181004997268408,0.012006478185371585,0.3913803990220193,0.025470829690138613,0.3913803990220193,0.02419716549460282,-0.003182599346596851,0.012013267245550265,0.3943885532765982,0.0255414702677708,0.3943885532765982,0.02419716549460282,-0.003182599346596851,0.012013267245550265,0.3943885532765982,0.0255414702677708,0.3943885532765982,0.007838269496003532,-0.00015943493284432624,0.0006789060178679316,0.30081542545788975,0.00706405776321857,0.30081542545788975,-0.07125699541821393,0.001449408480402966,-0.006171872889708469,-2.788154254578898,-0.06421870693835065,-2.788154254578898,0.0,True,False,1,False,,0.0,0,,,,True,True,0.010000000000000009,0.0032869696800367776,1.0629579684292078e-05,3.63841363863126e-05,1.4096694953235184e-05,0.00022988460881321048
1.7700000000000014,1786131423.9060998,0.0032929000008152798,0.003214500000467524,0.01,HOLD,0,rearm required,0.0,1.7700000000000014,177,0.019250000000000034,0.0,0.0,0.0,0.0,0.0,1.0,0.016765138984264998,0.0,0.0,0.0,0.0,0.0,1.0,-0.010970458304720508,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.011504549575502886,-0.29048038715689684,0.31814599619738404,-0.007287861902213151,-6.66611584857756e-05,0.007131116943744656,0.9999480135468638,-0.011513906885767644,-0.2904789349034055,0.31815514442667797,-0.00737467467632271,-6.756016324192917e-05,0.007191278048530247,0.9999469461571806,-0.011504846845900966,-0.29047881288905414,0.31815868199864655,-0.00738861388488488,-6.7784152273718e-05,0.007182283464465213,0.9999469078878163,-0.011504846845900966,-0.29047881288905414,0.31815868199864655,-0.00738861388488488,-6.7784152273718e-05,0.007182283464465213,0.9999469078878163,0.02419716549460282,-0.003182599346596851,0.012013267245550265,0.3943885532765982,0.0255414702677708,0.3943885532765982,0.024269016298316185,-0.0031840608334812574,0.012019490550714055,0.3971378921057192,0.025606224130600302,0.3971378921057192,0.024269016298316185,-0.0031840608334812574,0.012019490550714055,0.3971378921057192,0.025606224130600302,0.3971378921057192,0.00718508037133657,-0.00014614868844063238,0.0006223305163789373,0.27493388291210075,0.0064753862829503555,0.27493388291210075,-0.0653189124666961,0.0013286244403693855,-0.00565755014889943,-2.588154254578898,-0.05886714802682142,-2.588154254578898,0.0,True,False,1,False,,0.0,0,,,,True,True,0.010000000000000009,0.0030081542545788986,9.726953547777223e-06,3.318166442356832e-05,1.2786564925815757e-05,0.0002260217552847621
1.7800000000000014,1786131423.9092255,0.003438200001255609,0.002901999992900528,0.01,HOLD,0,rearm required,0.0,1.7800000000000014,178,0.019500000000000035,0.0,0.0,0.0,0.0,0.0,1.0,0.017014997391925378,0.0,0.0,0.0,0.0,0.0,1.0,-0.010895500782422393,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.011494542530864599,-0.2904801268483683,0.31815028633791853,-0.00730308467219996,-6.69043197535985e-05,0.007121468375868344,0.9999479712296306,-0.011504846845900966,-0.29047881288905414,0.31815868199864655,-0.00738861388488488,-6.7784152273718e-05,0.007182283464465213,0.9999469078878163,-0.011496543779760733,-0.2904787005387435,0.3181619030477866,-0.007401301074972413,-6.798908232365432e-05,0.00717404179371611,0.9999468732108843,-0.011496543779760733,-0.2904787005387435,0.3181619030477866,-0.007401301074972413,-6.798908232365432e-05,0.00717404179371611,0.9999468732108843,0.024269016298316185,-0.0031840608334812574,0.012019490550714055,0.3971378921057192,0.025606224130600302,0.3971378921057192,0.024334879535053436,-0.003185400529791963,0.012025195247114194,0.39964841550938235,0.025665581838194014,0.39964841550938235,0.024334879535053436,-0.003185400529791963,0.012025195247114194,0.39964841550938235,0.025665581838194014,0.39964841550938235,0.006586323673725188,-0.00013396963107057967,0.0005704696400140258,0.25105234036631174,0.005935770759371159,0.25105234036631174,-0.05987566976113808,0.0012179057370052698,-0.005186087636491144,-2.3881542545788976,-0.053961552357919634,-2.3881542545788976,0.0,True,False,1,False,,0.0,0,,,,True,True,0.010000000000000009,0.002749338829120984,8.906665340285314e-06,3.0261072543659455e-05,1.1873807495852649e-05,0.00022282556770350355
1.7900000000000014,1786131423.912331,0.00310689999605529,0.002900499996030703,0.01,HOLD,0,rearm required,0.0,1.7900000000000014,179,0.019750000000000035,0.0,0.0,0.0,0.0,0.0,1.0,0.017264868753625744,0.0,0.0,0.0,0.0,0.0,1.0,-0.010820539373912284,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.011485392528729436,-0.29047989851824657,0.3181541707956312,-0.007316914422128876,-6.712637161592246e-05,0.00711258624198388,0.999947933331701,-0.011496543779760733,-0.2904787005387435,0.3181619030477866,-0.007401301074972413,-6.798908232365432e-05,0.00717404179371611,0.9999468732108843,-0.011488931640446884,-0.29047859705921303,0.3181648369918373,-0.007412862945633616,-6.81767727202837e-05,0.007166507650928546,0.9999468415785742,-0.011488931640446884,-0.29047859705921303,0.3181648369918373,-0.007412862945633616,-6.81767727202837e-05,0.007166507650928546,0.9999468415785742,0.024334879535053436,-0.003185400529791963,0.012025195247114194,0.39964841550938235,0.025665581838194014,0.39964841550938235,0.02439525416872925,-0.0031866285847434433,0.012030424552147657,0.40194012348758756,0.025719993070154917,0.40194012348758756,0.02439525416872925,-0.0031866285847434433,0.012030424552147657,0.40194012348758756,0.025719993070154917,0.40194012348758756,0.006037463367581422,-0.00012280549514803136,0.0005229305033461903,0.22917079782052274,0.005441123196090228,0.22917079782052274,-0.05488603061437657,0.0011164135922548306,-0.004753913666783549,-2.1881542545788975,-0.04946475632809299,-2.1881542545788975,0.0,True,False,1,False,,0.0,0,,,,True,True,0.010000000000000009,0.002510523403663145,8.158639631664234e-06,2.7602636759615987e-05,1.131312728079985e-05,0.00022014479584964495
1.8000000000000014,1786131423.9158528,0.003104700008407235,0.0033183000050485134,0.01,HOLD,0,rearm required,0.0,1.8000000000000014,180,0.020000000000000035,0.0,0.0,0.0,0.0,0.0,1.0,0.01751475188481033,0.0,0.0,0.0,0.0,0.0,1.0,-0.010745574434556909,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.01147701723078531,-0.29047969639338217,0.31815769327835713,-0.007329501940824882,-6.73295283894372e-05,0.0071044472746026,0.9999478989912207,-0.011488931640446884,-0.29047859705921303,0.3181648369918373,-0.007412862945633616,-6.81767727202837e-05,0.007166507650928546,0.9999468415785742,-0.011481953286658086,-0.29047850179764206,0.31816751090290907,-0.007423403593206299,-6.834866473380357e-05,0.007159616628456023,0.9999468127342004,-0.011481953286658086,-0.29047850179764206,0.31816751090290907,-0.007423403593206299,-6.834866473380357e-05,0.007159616628456023,0.9999468127342004,0.02439525416872925,-0.0031866285847434433,0.012030424552147657,0.40194012348758756,0.025719993070154917,0.40194012348758756,0.024450597582932082,-0.0031877543017823,0.012035218081761664,0.4040330160403349,0.025769870032785743,0.4040330160403349,0.024450597582932082,-0.0031877543017823,0.012035218081761664,0.4040330160403349,0.025769870032785743,0.4040330160403349,0.00553434142028297,-0.0001125717038856954,0.00047935296140067435,0.20928925527473374,0.004987696263082709,0.20928925527473374,-0.05031219472984518,0.0010233791262335946,-0.004357754194551586,-1.9881542545788973,-0.045342693300751906,-1.9881542545788973,0.0,True,False,1,False,,0.0,0,,,,True,True,0.010000000000000009,0.002291707978205215,7.47370703120846e-06,2.5189031012139517e-05,1.1053391262601957e-05,0.00021783844040476974
1.8100000000000014,1786131423.9190218,0.003577299998141825,0.0029091999895172194,0.01,HOLD,0,rearm required,0.0,1.8100000000000014,181,0.020250000000000035,0.0,0.0,0.0,0.0,0.0,1.0,0.017764645709207886,0.0,0.0,0.0,0.0,0.0,1.0,-0.010670606287237643,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.011469346159806857,-0.2904795161802574,0.3181608918474033,-0.007340973051716461,-6.751559484684654e-05,0.007097006908966873,0.9999478676657262,-0.011481953286658086,-0.29047850179764206,0.31816751090290907,-0.007423403593206299,-6.834866473380357e-05,0.007159616628456023,0.9999468127342004,-0.01147555967999287,-0.2904784142312447,0.3181699497401931,-0.007433006692526472,-6.850585323633563e-05,0.007153287299012698,0.9999467866838089,-0.01147555967999287,-0.2904784142312447,0.3181699497401931,-0.007433006692526472,-6.850585323633563e-05,0.007153287299012698,0.9999467866838089,0.024450597582932082,-0.0031877543017823,0.012035218081761664,0.4040330160403349,0.025769870032785743,0.4040330160403349,0.024501329045951342,-0.003188786209067919,0.012039612150574502,0.4059470931676244,0.025815590581864,0.4059470931676244,0.024501329045951342,-0.003188786209067919,0.012039612150574502,0.4059470931676244,0.025815590581864,0.4059470931676244,0.005073146301926055,-0.00010319072856188743,0.00043940688128395146,0.19140771272894475,0.004572054907825816,0.19140771272894475,-0.046119511835691414,0.000938097532380795,-0.003994608011672287,-1.788154254578897,-0.041564135525689244,-1.788154254578897,0.0,True,False,1,False,,0.0,0,,,,True,True,0.010000000000000009,0.0020928925527473607,6.843522584263227e-06,2.3004809462799322e-05,1.1039363501556094e-05,0.000215776018031016
1.8200000000000014,1786131423.922248,0.003110200006631203,0.003025900005013682,0.01,HOLD,0,rearm required,0.0,1.8200000000000014,182,0.020500000000000036,0.0,0.0,0.0,0.0,0.0,1.0,0.018014549248935058,0.0,0.0,0.0,0.0,0.0,1.0,-0.010595635225319491,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.011462319064968703,-0.29047935463171226,0.31816380010613465,-0.007351431001640722,-6.768599962753877e-05,0.007090201547234039,0.9999478391010469,-0.01147555967999287,-0.2904784142312447,0.3181699497401931,-0.007433006692526472,-6.850585323633563e-05,0.007153287299012698,0.9999467866838089,-0.011469707956414665,-0.29047833392586075,0.3181721763275031,-0.007441741021444561,-6.864919612187468e-05,0.007147431191408728,0.999946763585553,-0.011469707956414665,-0.29047833392586075,0.3181721763275031,-0.007441741021444561,-6.864919612187468e-05,0.007147431191408728,0.999946763585553,0.024501329045951342,-0.003188786209067919,0.012039612150574502,0.4059470931676244,0.025815590581864,0.4059470931676244,0.02454783288705233,-0.0031897321240797363,0.012043640046986272,0.40770166386763973,0.02585750108518574,0.40770166386763973,0.02454783288705233,-0.0031897321240797363,0.012043640046986272,0.40770166386763973,0.02585750108518574,0.40770166386763973,0.004650384110098884,-9.459150118173014e-05,0.00040278964117695546,0.17545707000153266,0.004191050332173664,0.17545707000153266,-0.04227621918271713,0.0008599227380157287,-0.0036617240106995956,-1.5950642727412063,-0.038100457565215136,-1.5950642727412063,0.0,True,False,1,False,,0.0,0,,,,True,True,0.010000000000000009,0.0019140771272894708,6.261534064396312e-06,2.103364719984911e-05,1.1215999360239604e-05,0.0002138524382960264
1.8300000000000014,1786131423.9253767,0.0032435999892186373,0.0029101999971317127,0.01,HOLD,0,rearm required,0.0,1.8300000000000014,183,0.020750000000000036,0.0,0.0,0.0,0.0,0.0,1.0,0.018264461615504164,0.0,0.0,0.0,0.0,0.0,1.0,-0.010520661515348757,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.011455884669224762,-0.2904792092641015,0.3181664480443137,-0.0073609586387404415,-6.784182673901091e-05,0.007083950562294246,0.9999478133031925,-0.011469707956414665,-0.29047833392586075,0.3181721763275031,-0.007441741021444561,-6.864919612187468e-05,0.007147431191408728,0.999946763585553,-0.01146435149242963,-0.290478260282621,0.31817420977269695,-0.007449689788258451,-6.877996112262454e-05,0.007142017654887107,0.9999467430694462,-0.01146435149242963,-0.290478260282621,0.31817420977269695,-0.007449689788258451,-6.877996112262454e-05,0.007142017654887107,0.9999467430694462,0.02454783288705233,-0.0031897321240797363,0.012043640046986272,0.40770166386763973,0.02585750108518574,0.40770166386763973,0.024590461408061568,-0.0031905992128405686,0.012047332285363728,0.4093100203426538,0.025895919046563996,0.4093100203426538,0.024590461408061568,-0.0031905992128405686,0.012047332285363728,0.4093100203426538,0.025895919046563996,0.4093100203426538,0.004262852100923976,-8.670887608325263e-05,0.0003692238377455425,0.16083564750140492,0.003841796137825859,0.16083564750140492,-0.038753200917490696,0.0007882625098477512,-0.003356580343141296,-1.462142250012772,-0.03492541943478054,-1.462142250012772,0.0,True,False,1,False,,0.0,0,,,,True,True,0.010000000000000009,0.0017545707000153343,5.7299240052630754e-06,1.9236090239890335e-05,1.152528040994588e-05,0.0002121040277214
1.8400000000000014,1786131423.9283795,0.0031165000109467655,0.0027969000075245276,0.01,HOLD,0,rearm required,0.0,1.8400000000000014,184,0.021000000000000036,0.0,0.0,0.0,0.0,0.0,1.0,0.018514382001652688,0.0,0.0,0.0,0.0,0.0,1.0,-0.0104456853995042,-0.29051699999999997,0.318,0.0,0.0,0.0,1.0,-0.011449998460848959,-0.2904790781368273,0.318168862427296,-0.00736962395734022,-6.798392458619958e-05,0.007078166250324803,0.9999477904288036,-0.01146435149242963,-0.290478260282621,0.31817420977269695,-0.007449689788258451,-6.877996112262454e-05,0.007142017654887107,0.9999467430694462,-0.011459447787696319,-0.2904781927514665,0.3181760673689066,-0.007456927571072264,-6.889929334489105e-05,0.007137017161632894,0.9999467248159383,-0.011459447787696319,-0.2904781927514665,0.3181760673689066,-0.007456927571072264,-6.889929334489105e-05,0.007137017161632894,0.9999467248159383,0.024590461408061568,-0.0031905992128405686,0.012047332285363728,0.4093100203426538,0.025895919046563996,0.4093100203426538,0.024629537552320037,-0.0031913940442046653,0.01205071683720973,0.41078434711141665,0.025931135511160733,0.41078434711141665,0.024629537552320037,-0.0031913940442046653,0.01205071683720973,0.41078434711141665,0.025931135511160733,0.41078434711141665,0.003907614425846978,-7.948313640964824e-05,0.0003384551846000806,0.14743267687628783,0.003521646459673704,0.14743267687628783,-0.035523767507699804,0.0007225739673604386,-0.0030768653145461875,-1.3402970625117077,-0.03201496781521549,-1.3402970625117077,0.0,True,False,1,False,,0.0,0,,,,True,True,0.010000000000000009,0.001608356475014061,5.2441914768966925e-06,1.7596022984259687e-05,1.1915740376388805e-05,0.00021059272706770986
